year,county_5dcode,pop
2007,46043,3080
2007,46045,4026
2007,46047,7083
2007,46049,2406
2007,46051,7401
2007,46053,4267
2007,46055,1957
2007,46057,5696
2007,46059,3389
2007,46061,3417
2007,46063,1274
2007,46065,16788
2007,46067,7436
2007,46069,1467
2007,46071,3008
2007,46073,2006
2007,46075,1014
2007,46077,5177
2007,46079,10920
2007,46081,23543
2007,46083,39260
2007,46085,3765
2007,46087,5699
2007,46089,2518
2007,46091,4591
2007,46093,24995
2007,46095,2040
2007,46097,2420
2007,46099,163577
2007,46101,6570
2007,46103,95895
2007,46105,2963
2007,46107,2351
2007,46109,9986
2007,46111,2395
2007,46113,13345
2007,46115,6562
2007,46117,2886
2007,46119,1436
2007,46121,9631
2007,46123,5800
2007,46125,8407
2007,46127,13672
2007,46129,5379
2007,46135,22064
2007,46137,2781
2007,47001,73580
2007,47003,43678
2007,47005,16490
2007,47007,13028
2007,47009,119950
2007,47011,96336
2007,47013,40480
2007,47015,13435
2007,47017,28793
2007,47019,57781
2007,47021,38637
2007,47023,16622
2007,47025,31729
2007,47027,7901
2007,47029,35272
2007,47031,52022
2007,47033,14491
2007,47035,54534
2007,47037,605031
2007,47039,11721
2007,47041,18414
2007,47043,48287
2007,47045,38077
2007,47047,36953
2007,47049,17599
2007,47051,41151
2007,47053,48474
2007,47055,29494
2007,47057,22309
2007,47059,67840
2007,47061,14048
2007,47063,61592
2007,47065,324784
2007,47067,6816
2007,47069,27835
2007,47071,25983
2007,47073,56380
2007,47075,19142
2007,47077,27370
2007,47079,31833
2007,47081,24490
2007,47083,8219
2007,47085,18405
2007,47087,11391
2007,47089,50184
2007,47091,18212
2007,47093,419096
2007,47095,7846
2007,47097,27703
2007,47099,41072
2007,47101,11961
2007,47103,32563
2007,47105,46294
2007,47107,51912
2007,47109,25541
2007,47111,21693
2007,47113,97021
2007,47115,28074
2007,47117,29494
2007,47119,77857
2007,47121,11436
2007,47123,43735
2007,47125,160642
2007,47127,6210
2007,47129,21601
2007,47131,31972
2007,47133,21683
2007,47135,7692
2007,47137,5053
2007,47139,16599
2007,47141,69468
2007,47143,30769
2007,47145,54129
2007,47147,63143
2007,47149,243953
2007,47151,22179
2007,47153,13650
2007,47155,86284
2007,47157,921119
2007,47159,18905
2007,47161,12997
2007,47163,155367
2007,47165,152949
2007,47167,58866
2007,47169,7694
2007,47171,18205
2007,47173,19041
2007,47175,5480
2007,47177,39365
2007,47179,117833
2007,47181,16991
2007,47183,34256
2007,47185,25250
2007,47187,169534
2007,47189,106757
2007,48001,57870
2007,48003,13513
2007,48005,84518
2007,48007,23172
2007,48009,9026
2007,48011,1936
2007,48013,43611
2007,48015,27454
2007,48017,6927
2007,48019,20254
2007,48021,71348
2007,48023,3905
2007,48025,31936
2007,48027,287752
2007,48029,1615210
2007,48031,9835
2007,48033,597
2007,48035,18077
2007,48037,90456
2007,48039,293296
2007,48041,179472
2007,48043,8843
2007,48045,1647
2007,48047,7413
2007,48049,38221
2007,48051,16982
2007,48053,42026
2007,48055,36906
2007,48057,20888
2007,48059,13418
2007,48061,386306
2007,48063,12253
2007,48065,6361
2007,48067,30176
2007,48069,7737
2007,48071,30714
2007,48073,49669
2007,48075,7148
2007,48077,11051
2007,48079,3194
2007,48081,3375
2007,48083,8774
2007,48085,714330
2007,48087,2973
2007,48089,20648
2007,48091,99540
2007,48093,13775
2007,48095,4018
2007,48097,38252
2007,48099,73324
2007,48101,1513
2007,48103,3976
2007,48105,3759
2007,48107,6262
2007,48109,2536
2007,48111,6336
2007,48113,2291891
2007,48115,13865
2007,48117,18916
2007,48119,5199
2007,48121,609001
2007,48123,19961
2007,48125,2461
2007,48127,9845
2007,48129,3806
2007,48131,12097
2007,48133,18636
2007,48135,130459
2007,48137,2062
2007,48139,139988
2007,48141,755578
2007,48143,36678
2007,48145,17712
2007,48147,33644
2007,48149,23898
2007,48151,4080
2007,48153,6683
2007,48155,1383
2007,48157,516564
2007,48159,10799
2007,48161,19162
2007,48163,16776
2007,48165,16187
2007,48167,283770
2007,48169,6049
2007,48171,23787
2007,48173,1164
2007,48175,7142
2007,48177,19512
2007,48179,22438
2007,48181,118331
2007,48183,118260
2007,48185,26046
2007,48187,117667
2007,48189,36080
2007,48191,3440
2007,48193,8452
2007,48195,5365
2007,48197,4296
2007,48199,52446
2007,48201,3863344
2007,48203,63661
2007,48205,6047
2007,48207,5802
2007,48209,140480
2007,48211,3538
2007,48213,78178
2007,48215,715264
2007,48217,34650
2007,48219,22844
2007,48221,48870
2007,48223,34331
2007,48225,23641
2007,48227,33817
2007,48229,3462
2007,48231,84351
2007,48233,22138
2007,48235,1609
2007,48237,9068
2007,48239,13857
2007,48241,35069
2007,48243,2277
2007,48245,247629
2007,48247,5131
2007,48249,40654
2007,48251,145123
2007,48253,20102
2007,48255,14900
2007,48257,95694
2007,48259,30330
2007,48261,415
2007,48263,788
2007,48265,48352
2007,48267,4518
2007,48269,284
2007,48271,3546
2007,48273,31370
2007,48275,3721
2007,48277,49387
2007,48279,14270
2007,48281,19728
2007,48283,6675
2007,48285,19238
2007,48287,16421
2007,48289,16390
2007,48291,74515
2007,48293,23090
2007,48295,3178
2007,48297,11528
2007,48299,18935
2007,48301,79
2007,48303,265215
2007,48305,5989
2007,48307,8105
2007,48309,226741
2007,48311,773
2007,48313,13353
2007,48315,10951
2007,48317,4494
2007,48319,3897
2007,48321,36452
2007,48323,51367
2007,48325,44577
2007,48327,2176
2007,48329,128954
2007,48331,24946
2007,48333,4871
2007,48335,9339
2007,48337,19822
2007,48339,411416
2007,48341,20469
2007,48343,13251
2007,48345,1228
2007,48347,62274
2007,48349,47272
2007,48351,14335
2007,48353,14750
2007,48355,330512
2007,48357,9812
2007,48359,1992
2007,48361,82255
2007,48363,27679
2007,48365,23351
2007,48367,109408
2007,48369,10075
2007,48371,15321
2007,48373,45727
2007,48375,119537
2007,48377,7712
2007,48379,10994
2007,48381,114782
2007,48383,3260
2007,48385,3308
2007,48387,13072
2007,48389,13039
2007,48391,7414
2007,48393,887
2007,48395,16546
2007,48397,70851
2007,48399,10506
2007,48401,51278
2007,48403,10541
2007,48405,9048
2007,48407,25719
2007,48409,66723
2007,48411,5985
2007,48413,3198
2007,48415,16431
2007,48417,3357
2007,48419,25433
2007,48421,2969
2007,48423,199953
2007,48425,7996
2007,48427,59529
2007,48429,9513
2007,48431,1152
2007,48433,1439
2007,48435,4314
2007,48437,7855
2007,48439,1707157
2007,48441,128503
2007,48443,886
2007,48445,12424
2007,48447,1653
2007,48449,30231
2007,48451,106680
2007,48453,955399
2007,48455,14425
2007,48457,21279
2007,48459,38275
2007,48461,3123
2007,48463,26217
2007,48465,47676
2007,48467,52151
2007,48469,85261
2007,48471,65517
2007,48473,39809
2007,48475,10275
2007,48477,32434
2007,48479,234594
2007,48481,40845
2007,48483,5138
2007,48485,130564
2007,48487,13746
2007,48489,21576
2007,48491,373723
2007,48493,40354
2007,48495,6775
2007,48497,57247
2007,48499,41414
2007,48501,7588
2007,48503,18135
2007,48505,13388
2007,48507,11657
2007,49001,6266
2007,49003,47193
2007,49005,103624
2007,49007,20554
2007,49009,974
2007,49011,288236
2007,49013,16651
2007,49015,10566
2007,49017,4850
2007,49019,8838
2007,49021,43645
2007,49023,9607
2007,49025,6778
2007,49027,11954
2007,49029,8771
2007,49031,1419
2007,49033,2124
2007,49035,983719
2007,49037,14028
2007,49039,25846
2007,49041,20236
2007,49043,34647
2007,49045,53821
2007,49047,29920
2007,49049,469574
2007,49051,21413
2007,49053,132277
2007,49055,2648
2007,49057,217567
2007,50001,36886
2007,50003,37077
2007,50005,31238
2007,50007,153625
2007,50009,6421
2007,50011,47455
2007,50013,7152
2007,50015,23778
2007,50017,29119
2007,50019,27332
2007,50021,62618
2007,50023,59275
2007,50025,44444
2007,50027,57061
2007,51001,34553
2007,51003,95009
2007,51005,16530
2007,51007,12447
2007,51009,32203
2007,51011,14425
2007,51013,190759
2007,51015,73041
2007,51017,4835
2007,51021,6930
2007,51023,32681
2007,51025,17823
2007,51027,24670
2007,51029,16737
2007,51031,53769
2007,51033,27592
2007,51035,29933
2007,51036,7148
2007,51037,12680
2007,51041,304636
2007,51043,13969
2007,51045,5212
2007,51047,45527
2007,51049,9762
2007,51051,15971
2007,51053,27078
2007,51057,10739
2007,51059,1027727
2007,51061,64122
2007,51063,14823
2007,51065,25134
2007,51067,54447
2007,51069,74670
2007,51071,17138
2007,51073,36466
2007,51075,20869
2007,51077,16066
2007,51079,17972
2007,51081,12147
2007,51083,36338
2007,51085,98830
2007,51087,296408
2007,51089,55284
2007,51091,2424
2007,51093,34581
2007,51095,63007
2007,51097,6948
2007,51099,22444
2007,51101,15296
2007,51103,11573
2007,51105,25322
2007,51107,279704
2007,51109,31716
2007,51111,13024
2007,51113,13429
2007,51115,9026
2007,51117,32823
2007,51119,10763
2007,51121,91548
2007,51125,14993
2007,51127,17254
2007,51131,12649
2007,51133,12466
2007,51135,15799
2007,51137,32273
2007,51139,24222
2007,51141,18748
2007,51143,62803
2007,51145,27599
2007,51147,22293
2007,51149,34466
2007,51153,368016
2007,51155,35058
2007,51157,7403
2007,51159,9426
2007,51161,91120
2007,51163,22228
2007,51165,74274
2007,51167,28889
2007,51169,23302
2007,51171,41214
2007,51173,32449
2007,51175,18571
2007,51177,119083
2007,51179,122526
2007,51181,7042
2007,51183,12191
2007,51185,44169
2007,51187,36814
2007,51191,54216
2007,51193,17127
2007,51195,41543
2007,51197,28827
2007,51199,64710
2007,51510,129175
2007,51520,17540
2007,51530,6618
2007,51540,41538
2007,51550,217450
2007,51570,17462
2007,51580,6057
2007,51590,44162
2007,51595,5755
2007,51600,21682
2007,51610,10947
2007,51620,8611
2007,51630,22898
2007,51640,6880
2007,51650,140222
2007,51660,46551
2007,51670,22549
2007,51678,6956
2007,51680,72869
2007,51683,34969
2007,51685,12677
2007,51690,14042
2007,51700,182528
2007,51710,241248
2007,51720,3869
2007,51730,32318
2007,51735,12089
2007,51740,97831
2007,51750,16341
2007,51760,200201
2007,51770,94916
2007,51775,24482
2007,51790,23920
2007,51800,81273
2007,51810,434732
2007,51820,20747
2007,51830,13142
2007,51840,25701
2007,51917,73561
2007,53001,17413
2007,53003,21188
2007,53005,161669
2007,53007,70214
2007,53009,70186
2007,53011,408820
2007,53013,3897
2007,53015,100744
2007,53017,36503
2007,53019,7430
2007,53021,67586
2007,53023,2203
2007,53025,82645
2007,53027,71827
2007,53029,78726
2007,53031,29346
2007,53033,1847986
2007,53035,244105
2007,53037,39158
2007,53039,19898
2007,53041,74229
2007,53043,10509
2007,53045,58679
2007,53047,39676
2007,53049,21415
2007,53051,12828
2007,53053,772484
2007,53055,15400
2007,53057,114066
2007,53059,10786
2007,53061,683997
2007,53063,456150
2007,53065,43059
2007,53067,237772
2007,53069,3975
2007,53071,56840
2007,53073,192837
2007,53075,42608
2007,53077,232733
2007,54001,16036
2007,54003,99132
2007,54005,25115
2007,54007,14585
2007,54009,24235
2007,54011,95059
2007,54013,7588
2007,54015,9696
2007,54017,7970
2007,54019,46243
2007,54021,8248
2007,54023,11969
2007,54025,35354
2007,54027,23492
2007,54029,30887
2007,54031,13807
2007,54033,67940
2007,54035,29089
2007,54037,51264
2007,54039,192354
2007,54041,16360
2007,54043,21953
2007,54045,36443
2007,54047,22746
2007,54049,56445
2007,54051,33583
2007,54053,26738
2007,54055,61615
2007,54057,27532
2007,54059,27145
2007,54061,90764
2007,54063,13452
2007,54065,17410
2007,54067,26130
2007,54069,44714
2007,54071,7792
2007,54073,7698
2007,54075,8851
2007,54077,32743
2007,54079,54669
2007,54081,78323
2007,54083,29113
2007,54085,10558
2007,54087,15215
2007,54089,13842
2007,54091,16640
2007,54093,7117
2007,54095,9423
2007,54097,23851
2007,54099,42727
2007,54101,9260
2007,54103,16764
2007,54105,5806
2007,54107,86489
2007,54109,24078
2007,55001,21156
2007,55003,16199
2007,55005,45874
2007,55007,15255
2007,55009,242691
2007,55011,13885
2007,55013,15965
2007,55015,47188
2007,55017,61022
2007,55019,34435
2007,55021,56197
2007,55023,16924
2007,55025,471644
2007,55027,89007
2007,55029,27957
2007,55031,43710
2007,55033,43148
2007,55035,96632
2007,55037,4682
2007,55039,100520
2007,55041,9639
2007,55043,50544
2007,55045,36234
2007,55047,19144
2007,55049,23636
2007,55051,6170
2007,55053,20227
2007,55055,82276
2007,55057,26755
2007,55059,163223
2007,55061,20694
2007,55063,111798
2007,55065,16670
2007,55067,20379
2007,55069,29272
2007,55071,81872
2007,55073,131773
2007,55075,42190
2007,55077,15395
2007,55078,4293
2007,55079,931453
2007,55081,43729
2007,55083,37805
2007,55085,36553
2007,55087,173180
2007,55089,85597
2007,55091,7557
2007,55093,40238
2007,55095,44318
2007,55097,69133
2007,55099,14561
2007,55101,194395
2007,55103,18428
2007,55105,159912
2007,55107,14890
2007,55109,81708
2007,55111,60389
2007,55113,16674
2007,55115,41829
2007,55117,115178
2007,55119,20473
2007,55121,28396
2007,55123,29313
2007,55125,21997
2007,55127,101449
2007,55129,16038
2007,55131,129203
2007,55133,384239
2007,55135,52677
2007,55137,24686
2007,55139,164037
2007,55141,74465
2007,56001,33858
2007,56003,11350
2007,56005,41651
2007,56007,15494
2007,56009,13071
2007,56011,6617
2007,56013,38132
2007,56015,12620
2007,56017,4647
2007,56019,8146
2007,56021,87654
2007,56023,17013
2007,56025,72365
2007,56027,2407
2007,56029,27209
2007,56031,8682
2007,56033,27845
2007,56035,8800
2007,56037,41470
2007,56039,20472
2007,56041,20171
2007,56043,8169
2007,56045,7033
2008,01001,53277
2008,01003,175827
2008,01005,27808
2008,01007,22705
2008,01009,57055
2008,01011,10953
2008,01013,20949
2008,01015,117274
2008,01017,34563
2008,01019,25636
2008,01021,43239
2008,01023,14114
2008,01025,26283
2008,01027,14161
2008,01029,14874
2008,01031,48516
2008,01033,54473
2008,01035,13388
2008,01037,11493
2008,01039,37545
2008,01041,13922
2008,01043,80273
2008,01045,49871
2008,01047,44265
2008,01049,70228
2008,01051,77698
2008,01053,37929
2008,01055,104206
2008,01057,17541
2008,01059,31459
2008,01061,26646
2008,01063,9359
2008,01065,16260
2008,01067,17129
2008,01069,99183
2008,01071,53525
2008,01073,656510
2008,01075,14799
2008,01077,92202
2008,01079,34196
2008,01081,134524
2008,01083,78835
2008,01085,11813
2008,01087,21597
2008,01089,323526
2008,01091,21331
2008,01093,30918
2008,01095,91072
2008,01097,409196
2008,01099,23393
2008,01101,227461
2008,01103,117694
2008,01105,10722
2008,01107,19951
2008,01109,32149
2008,01111,22946
2008,01113,51434
2008,01115,81223
2008,01117,188534
2008,01119,13882
2008,01121,82735
2008,01123,41668
2008,01125,188093
2008,01127,67835
2008,01129,17496
2008,01131,12148
2008,01133,24696
2008,02013,2991
2008,02016,5393
2008,02020,281554
2008,02050,16762
2008,02060,1040
2008,02068,1803
2008,02070,4769
2008,02090,94552
2008,02100,2404
2008,02110,31110
2008,02122,53655
2008,02130,13352
2008,02150,13262
2008,02164,1606
2008,02170,84079
2008,02180,9231
2008,02185,8841
2008,02188,7466
2008,02201,5615
2008,02220,8835
2008,02232,3192
2008,02240,6904
2008,02261,9458
2008,02270,7392
2008,02280,5977
2008,02282,627
2008,02290,5585
2008,04001,69883
2008,04003,129023
2008,04005,131853
2008,04007,53437
2008,04009,36639
2008,04011,8561
2008,04012,20555
2008,04013,3771061
2008,04015,200078
2008,04017,107626
2008,04019,967778
2008,04021,335311
2008,04023,46144
2008,04025,211211
2008,04027,191202
2008,05001,19275
2008,05003,22148
2008,05005,41519
2008,05007,210807
2008,05009,36974
2008,05011,11643
2008,05013,5528
2008,05015,26822
2008,05017,12050
2008,05019,23272
2008,05021,16209
2008,05023,25623
2008,05025,8775
2008,05027,24666
2008,05029,21025
2008,05031,93316
2008,05033,60933
2008,05035,50699
2008,05037,18200
2008,05039,8282
2008,05041,13273
2008,05043,18481
2008,05045,108477
2008,05047,18229
2008,05049,12382
2008,05051,95636
2008,05053,17718
2008,05055,41286
2008,05057,22624
2008,05059,32737
2008,05061,13804
2008,05063,35859
2008,05065,13681
2008,05067,17966
2008,05069,78354
2008,05071,25236
2008,05073,7806
2008,05075,17460
2008,05077,10786
2008,05079,14176
2008,05081,13099
2008,05083,22699
2008,05085,66086
2008,05087,15619
2008,05089,16996
2008,05091,43047
2008,05093,47037
2008,05095,8456
2008,05097,9573
2008,05099,9062
2008,05101,8423
2008,05103,26202
2008,05105,10441
2008,05107,22411
2008,05109,11283
2008,05111,24599
2008,05113,20388
2008,05115,60528
2008,05117,8806
2008,05119,376567
2008,05121,18072
2008,05123,28110
2008,05125,102599
2008,05127,11227
2008,05129,8274
2008,05131,123762
2008,05133,16606
2008,05135,17416
2008,05137,12370
2008,05139,42222
2008,05141,17373
2008,05143,197223
2008,05145,74848
2008,05147,7458
2008,05149,21935
2008,06001,1477208
2008,06003,1202
2008,06005,38248
2008,06007,219034
2008,06009,46265
2008,06011,21134
2008,06013,1023344
2008,06015,28496
2008,06017,179150
2008,06019,909630
2008,06021,28019
2008,06023,132657
2008,06025,167917
2008,06027,18318
2008,06029,818327
2008,06031,152027
2008,06033,64392
2008,06035,35221
2008,06037,9735147
2008,06039,148359
2008,06041,248398
2008,06043,18412
2008,06045,87468
2008,06047,250538
2008,06049,9551
2008,06051,13862
2008,06053,406022
2008,06055,134093
2008,06057,98200
2008,06059,2957593
2008,06061,337568
2008,06063,20410
2008,06065,2109712
2008,06067,1394438
2008,06069,54267
2008,06071,2003735
2008,06073,3022116
2008,06075,791152
2008,06077,671692
2008,06079,266358
2008,06081,703830
2008,06083,415859
2008,06085,1740964
2008,06087,256520
2008,06089,177247
2008,06091,3320
2008,06093,44780
2008,06095,408972
2008,06097,473091
2008,06099,509032
2008,06101,93855
2008,06103,62648
2008,06105,13656
2008,06107,429283
2008,06109,56320
2008,06111,806353
2008,06113,197154
2008,06115,71773
2008,08001,424913
2008,08003,15300
2008,08005,552461
2008,08007,12250
2008,08009,3806
2008,08011,5962
2008,08013,290859
2008,08014,53181
2008,08015,17573
2008,08017,1881
2008,08019,9138
2008,08021,8200
2008,08023,3532
2008,08025,5947
2008,08027,4107
2008,08029,30712
2008,08031,575721
2008,08033,2061
2008,08035,275500
2008,08037,51049
2008,08039,22634
2008,08041,597919
2008,08043,47166
2008,08045,55449
2008,08047,5026
2008,08049,14622
2008,08051,15250
2008,08053,818
2008,08055,7073
2008,08057,1378
2008,08059,529003
2008,08061,1392
2008,08063,8157
2008,08065,7450
2008,08067,50291
2008,08069,291650
2008,08071,15770
2008,08073,5468
2008,08075,22128
2008,08077,143155
2008,08079,774
2008,08081,13585
2008,08083,25222
2008,08085,40658
2008,08087,27701
2008,08089,18726
2008,08091,4405
2008,08093,16394
2008,08095,4349
2008,08097,16454
2008,08099,12663
2008,08101,156748
2008,08103,6522
2008,08105,11860
2008,08107,23135
2008,08109,6179
2008,08111,670
2008,08113,7366
2008,08115,2421
2008,08117,27144
2008,08119,22725
2008,08121,4792
2008,08123,243442
2008,08125,9843
2008,09001,903824
2008,09003,887891
2008,09005,190175
2008,09007,164962
2008,09009,856622
2008,09011,272634
2008,09013,151583
2008,09015,117888
2008,10001,157925
2008,10003,533958
2008,10005,191991
2008,11001,580236
2008,12001,244888
2008,12003,26725
2008,12005,166267
2008,12007,28961
2008,12009,542378
2008,12011,1723633
2008,12013,14351
2008,12015,160467
2008,12017,142122
2008,12019,187289
2008,12021,316641
2008,12023,67318
2008,12027,34374
2008,12029,16214
2008,12031,855437
2008,12033,296854
2008,12035,93546
2008,12037,11484
2008,12039,46319
2008,12041,16797
2008,12043,12752
2008,12045,15851
2008,12047,14785
2008,12049,27603
2008,12051,39177
2008,12053,172437
2008,12055,99568
2008,12057,1196773
2008,12059,20141
2008,12061,136277
2008,12063,50272
2008,12065,14606
2008,12067,8465
2008,12069,293654
2008,12071,610984
2008,12073,271130
2008,12075,40809
2008,12077,8323
2008,12079,19347
2008,12081,318766
2008,12083,330052
2008,12085,144369
2008,12086,2436062
2008,12087,72730
2008,12089,71557
2008,12091,181752
2008,12093,39968
2008,12095,1115525
2008,12097,261746
2008,12099,1294938
2008,12101,461313
2008,12103,916458
2008,12105,594801
2008,12107,74999
2008,12109,181720
2008,12111,273151
2008,12113,148538
2008,12115,377178
2008,12117,416564
2008,12119,86433
2008,12121,40774
2008,12123,22356
2008,12125,15718
2008,12127,497366
2008,12129,29183
2008,12131,53563
2008,12133,24706
2008,13001,18133
2008,13003,8366
2008,13005,10987
2008,13007,3728
2008,13009,47855
2008,13011,17953
2008,13013,67362
2008,13015,98415
2008,13017,17675
2008,13019,18863
2008,13021,154384
2008,13023,12985
2008,13025,17593
2008,13027,16475
2008,13029,29178
2008,13031,67092
2008,13033,23084
2008,13035,23794
2008,13037,6456
2008,13039,49713
2008,13043,10691
2008,13045,110242
2008,13047,63271
2008,13049,12604
2008,13051,255269
2008,13053,11624
2008,13055,26146
2008,13057,208271
2008,13059,115768
2008,13061,3233
2008,13063,262099
2008,13065,6941
2008,13067,679822
2008,13069,41813
2008,13071,44872
2008,13073,117504
2008,13075,17067
2008,13077,122281
2008,13079,12967
2008,13081,23243
2008,13083,16651
2008,13085,21951
2008,13087,28010
2008,13089,685646
2008,13091,21399
2008,13093,14191
2008,13095,94363
2008,13097,129508
2008,13099,11262
2008,13101,3954
2008,13103,50738
2008,13105,20477
2008,13107,22421
2008,13109,11020
2008,13111,23416
2008,13113,105192
2008,13115,95922
2008,13117,166338
2008,13119,22254
2008,13121,888694
2008,13123,28211
2008,13125,3010
2008,13127,78013
2008,13129,54567
2008,13131,24728
2008,13133,15869
2008,13135,780721
2008,13137,42550
2008,13139,177277
2008,13141,9808
2008,13143,28645
2008,13145,30807
2008,13147,25138
2008,13149,11809
2008,13151,194658
2008,13153,134922
2008,13155,9803
2008,13157,59420
2008,13159,13769
2008,13161,14577
2008,13163,16925
2008,13165,8340
2008,13167,10127
2008,13169,28552
2008,13171,18025
2008,13173,9560
2008,13175,48192
2008,13177,28111
2008,13179,62635
2008,13181,8156
2008,13183,12744
2008,13185,104918
2008,13187,29128
2008,13189,21790
2008,13191,13973
2008,13193,14496
2008,13195,27820
2008,13197,8357
2008,13199,22632
2008,13201,6158
2008,13205,23840
2008,13207,25969
2008,13209,9100
2008,13211,17958
2008,13213,39869
2008,13215,184763
2008,13217,98240
2008,13219,31697
2008,13221,14663
2008,13223,137066
2008,13225,27222
2008,13227,29531
2008,13229,18210
2008,13231,17619
2008,13233,41407
2008,13235,11638
2008,13237,21075
2008,13239,2547
2008,13241,16359
2008,13243,7645
2008,13245,198423
2008,13247,83558
2008,13249,4835
2008,13251,14843
2008,13253,8827
2008,13255,63651
2008,13257,26004
2008,13259,5814
2008,13261,33012
2008,13263,6899
2008,13265,1820
2008,13267,23801
2008,13269,8945
2008,13271,16230
2008,13273,9648
2008,13275,44627
2008,13277,39806
2008,13279,27345
2008,13281,10485
2008,13283,6847
2008,13285,65860
2008,13287,9029
2008,13289,9442
2008,13291,21285
2008,13293,27321
2008,13295,68103
2008,13297,82602
2008,13299,36065
2008,13301,5942
2008,13303,21202
2008,13305,30042
2008,13307,2710
2008,13309,7018
2008,13311,26626
2008,13313,100546
2008,13315,9023
2008,13317,10630
2008,13319,9691
2008,13321,21701
2008,15001,181506
2008,15003,933680
2008,15005,99
2008,15007,65603
2008,15009,151325
2008,16001,382618
2008,16003,4021
2008,16005,80609
2008,16007,6027
2008,16009,9385
2008,16011,44414
2008,16013,21477
2008,16015,7148
2008,16017,40966
2008,16019,100811
2008,16021,10831
2008,16023,2846
2008,16025,1120
2008,16027,184996
2008,16029,6840
2008,16031,22134
2008,16033,981
2008,16035,8764
2008,16037,4300
2008,16039,26930
2008,16041,12570
2008,16043,13112
2008,16045,16941
2008,16047,15216
2008,16049,15896
2008,16051,24696
2008,16053,21217
2008,16055,135627
2008,16057,36524
2008,16059,7902
2008,16061,3739
2008,16063,5041
2008,16065,36564
2008,16067,19393
2008,16069,38810
2008,16071,4201
2008,16073,11515
2008,16075,22618
2008,16077,7564
2008,16079,13031
2008,16081,9627
2008,16083,75143
2008,16085,10060
2008,16087,10095
2008,17001,66943
2008,17003,8461
2008,17005,17916
2008,17007,54211
2008,17009,6896
2008,17011,35078
2008,17013,5084
2008,17015,15638
2008,17017,13660
2008,17019,197570
2008,17021,34974
2008,17023,16634
2008,17025,13971
2008,17027,37472
2008,17029,53454
2008,17031,5161831
2008,17033,19831
2008,17035,11100
2008,17037,104601
2008,17039,16733
2008,17041,19970
2008,17043,909798
2008,17045,18768
2008,17047,6710
2008,17049,34173
2008,17051,22006
2008,17053,14095
2008,17055,39546
2008,17057,37224
2008,17059,5796
2008,17061,13956
2008,17063,49166
2008,17065,8454
2008,17067,19192
2008,17069,4386
2008,17071,7463
2008,17073,50492
2008,17075,30228
2008,17077,59605
2008,17079,9786
2008,17081,39277
2008,17083,23084
2008,17085,22715
2008,17087,12671
2008,17089,504437
2008,17091,112658
2008,17093,108559
2008,17095,52836
2008,17097,697369
2008,17099,114171
2008,17101,16935
2008,17103,36272
2008,17105,39071
2008,17107,30513
2008,17109,32615
2008,17111,307246
2008,17113,166825
2008,17115,110588
2008,17117,48092
2008,17119,268232
2008,17121,39794
2008,17123,12725
2008,17125,14962
2008,17127,15408
2008,17129,12780
2008,17131,16650
2008,17133,32533
2008,17135,30276
2008,17137,35761
2008,17139,14743
2008,17141,53802
2008,17143,184803
2008,17145,22434
2008,17147,16716
2008,17149,16615
2008,17151,4393
2008,17153,6198
2008,17155,5989
2008,17157,33584
2008,17159,16061
2008,17161,147501
2008,17163,266518
2008,17165,25140
2008,17167,195094
2008,17169,7543
2008,17171,5373
2008,17173,22398
2008,17175,6109
2008,17177,47805
2008,17179,133893
2008,17181,17965
2008,17183,81930
2008,17185,12158
2008,17187,17665
2008,17189,14855
2008,17191,16930
2008,17193,14868
2008,17195,58784
2008,17197,671392
2008,17199,65674
2008,17201,295726
2008,17203,38452
2008,18001,34214
2008,18003,351264
2008,18005,76080
2008,18007,8801
2008,18009,12971
2008,18011,54648
2008,18013,15274
2008,18015,20114
2008,18017,39070
2008,18019,107406
2008,18021,27058
2008,18023,33352
2008,18025,10792
2008,18027,30947
2008,18029,49643
2008,18031,25600
2008,18033,42033
2008,18035,117007
2008,18037,41955
2008,18039,197762
2008,18041,24384
2008,18043,73775
2008,18045,17356
2008,18047,23330
2008,18049,20670
2008,18051,33331
2008,18053,70250
2008,18055,32977
2008,18057,261974
2008,18059,68107
2008,18061,38628
2008,18063,140710
2008,18065,49420
2008,18067,83472
2008,18069,37244
2008,18071,41705
2008,18073,33155
2008,18075,21467
2008,18077,32586
2008,18079,28480
2008,18081,136933
2008,18083,38497
2008,18085,77091
2008,18087,37181
2008,18089,495479
2008,18091,111267
2008,18093,46233
2008,18095,131537
2008,18097,889504
2008,18099,47012
2008,18101,10304
2008,18103,37281
2008,18105,134401
2008,18107,38204
2008,18109,68964
2008,18111,14348
2008,18113,47561
2008,18115,6069
2008,18117,19837
2008,18119,21763
2008,18121,17488
2008,18123,19340
2008,18125,13047
2008,18127,162538
2008,18129,26080
2008,18131,13646
2008,18133,38325
2008,18135,26300
2008,18137,28605
2008,18139,17543
2008,18141,267282
2008,18143,24089
2008,18145,44345
2008,18147,20978
2008,18149,23379
2008,18151,34055
2008,18153,21550
2008,18155,10387
2008,18157,169039
2008,18159,16137
2008,18161,7428
2008,18163,178053
2008,18165,16387
2008,18167,106972
2008,18169,33238
2008,18171,8602
2008,18173,58435
2008,18175,28298
2008,18177,69093
2008,18179,27751
2008,18181,24871
2008,18183,33047
2008,19001,7747
2008,19003,4151
2008,19005,14325
2008,19007,12950
2008,19009,6200
2008,19011,26097
